"Name","DefenseValue","BuildingClass","BuildTimeD","BuildTimeH","BuildTimeM","BuildTimeS","BuildCost","TownHallLevel","MaxStoredResource","UnlockProtoAtLevel","PrototypeCost","HousingSpace","ProducesResource","ResourcePerHour","ResourceMax","UnitProduction","UpgradesUnits","Hitpoints","RegenTime","AttackRange","AttackRate","Damage","MinAttackRange","DamageRadius","AttackSpread","BoostTimeMs","SpeedBoost","ArmorBoost","DamageBoost","CombatSetupTimeMs","CombatTeardownTimeMs","CombatTeardownDelayMs","ProtectedOutsideCombat","ExportNameSetup","SetupEffect","TurretAngleSetup","ExportNameTeardown","TeardownEffect","TurretAngleTeardown","ExportNameProtected","AmplifierRange","AmplifierDamage","HQShieldPercentage","LaserDistance","CreatesArtifacts","ArtifactType","ArtifactCapacity","PrototypeCapacity","ArtifactStorageCapacity","DeepseaDepth","StartingEnergy","EnergyGain","CanNotMove","ExplorableRegions","ReloadTime","ShotsBeforeReload","ResourceProtectionPercent","DamageOverFiveSeconds","XpGain","StunTimeMS","TID","InfoTID","SubtitleTID","SWF","ExportName","ExportNameTop","ExportNameNpc","ExportNameConstruction","BarrelType","ModelName","TextureName","EnemyTextureName","MeshName","ShadowModelName","ShadowMeshName","ShadowTextureName","Width","Height","Passable","ExportNameBuildAnim","DestroyEffect","ShatterEffect","AttackEffect","AttackEffect2","AttackEffect3","TurretX","HitEffect","HitEffect2","Projectile","ExportNameDamaged","ExportNameBase","ExportNameBaseIce","ExportNameBaseFire","ExportNameBaseCoop","ExportNameBaseCrab","PickUpEffect","PlacingEffect","DefenderCharacter","DefenderCount","DefenderZ","MissEffect","VillagerProbability","BuildingReadyEffect","ProjSkewing","ProjYScaling","ProjXOffset","RandomFrame","PrisonerCharacter","PrisonerCount","PrisonerLevel","ExportNameDestruct","DestructDelayMs","DestructRadius","DestructDamage","DestructSpeedBoost","DestructDamageBoost","DestructBoostDurationMs","DestructEffect","SpawnCharacter","Invisible","TroopPresets","AntiAirAttacks","TauntRange","Push","PanicDurationMs","AttackMovingOnly","IsHeroBoat"
"Stone Quarry",,"Resource",0,1,15,0,"9800,0,0",7,,,,,"Resource3",120,500,,,1500,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,"TID_BUILDING_STONE_QUARRY","TID_STONE_QUARRY_INFO","TID_STONE_QUARRY_SUBTITLE","sc/in-game.sc","stone_quarry_lvl1",,,"gen_build_5",,,,,,,,,5,5,,"gen_construction_5","Building Destroyed Stone","FrozenDefenceShatter",,,,,,,,"destroyed_quarry","reef_b_base_quarry","reef_b_base_quarry_ice","reef_b_base_quarry","reef_b_base_quarry","reef_b_base_quarry","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,,,0,3,30,0,"20300,0,0",8,,,,,,210,1450,,,1800,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,"stone_quarry_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_quarry","reef_b_base_quarry","reef_b_base_quarry_ice","reef_b_base_quarry","reef_b_base_quarry","reef_b_base_quarry",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,5,0,0,"31500,0,2000",9,,,,,,360,3500,,,2200,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,"stone_quarry_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_quarry","reef_b_base_quarry","reef_b_base_quarry_ice","reef_b_base_quarry","reef_b_base_quarry","reef_b_base_quarry",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,6,0,0,"59000,0,4800",10,,,,,,580,7500,,,2600,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,"stone_quarry_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_quarry","reef_b_base_quarry","reef_b_base_quarry_ice","reef_b_base_quarry","reef_b_base_quarry","reef_b_base_quarry",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,7,0,0,"80000,0,8400",11,,,,,,900,14700,,,3100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,"stone_quarry_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_quarry","reef_b_base_quarry","reef_b_base_quarry_ice","reef_b_base_quarry","reef_b_base_quarry","reef_b_base_quarry",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,8,0,0,"121000,0,14900",12,,,,,,1320,26800,,,3700,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,"stone_quarry_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_quarry","reef_b_base_quarry","reef_b_base_quarry_ice","reef_b_base_quarry","reef_b_base_quarry","reef_b_base_quarry",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,10,0,0,"170000,0,29100",13,,,,,,1800,45000,,,4400,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,"stone_quarry_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_quarry","reef_b_base_quarry","reef_b_base_quarry_ice","reef_b_base_quarry","reef_b_base_quarry","reef_b_base_quarry",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,12,0,0,"236000,0,57000",14,,,,,,2400,70000,,,5300,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,"stone_quarry_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_quarry","reef_b_base_quarry","reef_b_base_quarry_ice","reef_b_base_quarry","reef_b_base_quarry","reef_b_base_quarry",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,14,0,0,"570000,0,223000",16,,,,,,3000,100000,,,6300,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,"stone_quarry_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_quarry","reef_b_base_quarry","reef_b_base_quarry_ice","reef_b_base_quarry","reef_b_base_quarry","reef_b_base_quarry",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,16,0,0,"990000,0,590000",18,,,,,,3500,130000,,,7500,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,"stone_quarry_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_quarry","reef_b_base_quarry","reef_b_base_quarry_ice","reef_b_base_quarry","reef_b_base_quarry","reef_b_base_quarry",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
"Metal Mine",,"Resource",0,3,45,0,"39000,9900,0",10,,,,,"Resource4",120,500,,,1500,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,"TID_BUILDING_METAL_MINE","TID_METAL_MINE_INFO","TID_METAL_MINE_SUBTITLE","sc/in-game.sc","metal_mine_lvl1",,,"gen_build_5",,,,,,,,,5,5,,"gen_construction_5","Building Destroyed Metal","FrozenDefenceShatter",,,,,,,,"destroyed_mine","reef_b_base_mine","reef_b_base_mine_ice","reef_b_base_mine","reef_b_base_mine","reef_b_base_mine","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,,,0,5,0,0,"126000,33000,0",11,,,,,,210,1450,,,1800,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,"metal_mine_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_mine","reef_b_base_mine","reef_b_base_mine_ice","reef_b_base_mine","reef_b_base_mine","reef_b_base_mine",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,6,0,0,"126000,63000,0",12,,,,,,360,3500,,,2200,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,"metal_mine_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_mine","reef_b_base_mine","reef_b_base_mine_ice","reef_b_base_mine","reef_b_base_mine","reef_b_base_mine",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,8,0,0,"251000,126000,0",13,,,,,,580,7500,,,2600,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,"metal_mine_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_mine","reef_b_base_mine","reef_b_base_mine_ice","reef_b_base_mine","reef_b_base_mine","reef_b_base_mine",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,10,0,0,"390000,261000,0",14,,,,,,900,14700,,,3100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,"metal_mine_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_mine","reef_b_base_mine","reef_b_base_mine_ice","reef_b_base_mine","reef_b_base_mine","reef_b_base_mine",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,12,0,0,"810000,540000,0",15,,,,,,1320,26800,,,3700,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,"metal_mine_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_mine","reef_b_base_mine","reef_b_base_mine_ice","reef_b_base_mine","reef_b_base_mine","reef_b_base_mine",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,14,0,0,"1680000,840000,0",16,,,,,,1800,45000,,,4400,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,"metal_mine_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_mine","reef_b_base_mine","reef_b_base_mine_ice","reef_b_base_mine","reef_b_base_mine","reef_b_base_mine",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,16,0,0,"1860000,1860000,0",17,,,,,,2400,70000,,,5300,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,"metal_mine_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_mine","reef_b_base_mine","reef_b_base_mine_ice","reef_b_base_mine","reef_b_base_mine","reef_b_base_mine",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,18,0,0,"1980000,1980000,0",18,,,,,,3000,100000,,,6300,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,"metal_mine_lvl9",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_mine","reef_b_base_mine","reef_b_base_mine_ice","reef_b_base_mine","reef_b_base_mine","reef_b_base_mine",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,20,0,0,"2100000,2100000,0",19,,,,,,3500,130000,,,7500,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,"metal_mine_lvl9",,,,,,,,,,,,,,,,,,,,,,,,,"destroyed_mine","reef_b_base_mine","reef_b_base_mine_ice","reef_b_base_mine","reef_b_base_mine","reef_b_base_mine",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
"Gold Storage",,"Resource",0,0,2,0,"130,0,0",1,4000,,,,,,,,,1000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"TID_BUILDING_GOLD_STORAGE","TID_GOLD_STORAGE_INFO","TID_GOLD_STORAGE_SUBTITLE","sc/in-game.sc","gold_storage_lvl1",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed Blue","FrozenDefenceShatter",,,,,,,,"gen_destroyed_3","gold_storage_base","gold_storage_base_ice","gold_storage_base","gold_storage_base","gold_storage_base","Building Pickup","Building Placing",,,,,10,"Building Ready",-10,90,80,,,,,,,,,,,,,,,,,,,,,
,,,0,0,25,0,"500,0,0",2,8000,,,,,,,,,1200,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,"gold_storage_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3","gold_storage_base","gold_storage_base_ice","gold_storage_base","gold_storage_base","gold_storage_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,2,0,0,"4100,0,0",3,16000,,,,,,,,,1400,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,"gold_storage_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3","gold_storage_base","gold_storage_base_ice","gold_storage_base","gold_storage_base","gold_storage_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,3,0,0,"10400,0,0",4,32000,,,,,,,,,1700,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,"gold_storage_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3","gold_storage_base","gold_storage_base_ice","gold_storage_base","gold_storage_base","gold_storage_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,4,0,0,"20000,0,0",5,64000,,,,,,,,,2000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,"gold_storage_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3","gold_storage_base","gold_storage_base_ice","gold_storage_base","gold_storage_base","gold_storage_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,5,0,0,"26400,4600,0",6,125000,,,,,,,,,2400,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,"gold_storage_lvl6",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_C","gold_storage_base","gold_storage_base_ice","gold_storage_base","gold_storage_base","gold_storage_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,6,0,0,"65000,14200,0",8,250000,,,,,,,,,2900,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,"gold_storage_lvl6",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_C","gold_storage_base","gold_storage_base_ice","gold_storage_base","gold_storage_base","gold_storage_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,8,0,0,"158000,40000,12800",10,500000,,,,,,,,,3500,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,"gold_storage_lvl8",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_M","gold_storage_base","gold_storage_base_ice","gold_storage_base","gold_storage_base","gold_storage_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,12,0,0,"450000,273000,78000",13,1000000,,,,,,,,,4200,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,"gold_storage_lvl8",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_M","gold_storage_base","gold_storage_base_ice","gold_storage_base","gold_storage_base","gold_storage_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,18,0,0,"1080000,820000,298000",15,2000000,,,,,,,,,5000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,"gold_storage_lvl10",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_M","gold_storage_base","gold_storage_base_ice","gold_storage_base","gold_storage_base","gold_storage_base",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
"Wood Storage",,"Resource",0,0,2,0,"320,0,0",2,"4000,0,0",,,,,,,,,1000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"TID_BUILDING_WOOD_STORAGE","TID_WOOD_STORAGE_INFO","TID_WOOD_STORAGE_SUBTITLE","sc/in-game.sc","wood_storage_lvl1",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed Blue","FrozenDefenceShatter",,,,,,,,"gen_destroyed_3","reef_b_base_wood_storage","reef_b_base_wood_storage_ice","reef_b_base_wood_storage","reef_b_base_wood_storage","reef_b_base_wood_storage","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,,,0,0,10,0,"1300,0,0",3,"8000,0,0",,,,,,,,,1200,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,"wood_storage_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3","reef_b_base_wood_storage","reef_b_base_wood_storage_ice","reef_b_base_wood_storage","reef_b_base_wood_storage","reef_b_base_wood_storage",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,1,0,0,"3120,0,0",4,"16000,0,0",,,,,,,,,1400,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,"wood_storage_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3","reef_b_base_wood_storage","reef_b_base_wood_storage_ice","reef_b_base_wood_storage","reef_b_base_wood_storage","reef_b_base_wood_storage",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,1,30,0,"6300,0,0",5,"32000,0,0",,,,,,,,,1700,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,"wood_storage_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3","reef_b_base_wood_storage4","reef_b_base_wood_storage_ice4","reef_b_base_wood_storage4","reef_b_base_wood_storage4","reef_b_base_wood_storage4",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,2,15,0,"12700,2550,0",7,"64000,0,0",,,,,,,,,2000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,"wood_storage_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_C","reef_b_base_wood_storage4","reef_b_base_wood_storage_ice4","reef_b_base_wood_storage4","reef_b_base_wood_storage4","reef_b_base_wood_storage4",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,3,45,0,"34000,8100,2160",9,"125000,0,0",,,,,,,,,2400,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,"wood_storage_lvl6",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_C","reef_b_base_wood_storage4","reef_b_base_wood_storage_ice4","reef_b_base_wood_storage4","reef_b_base_wood_storage4","reef_b_base_wood_storage4",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,5,0,0,"75000,27200,7800",11,"250000,0,0",,,,,,,,,2900,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,"wood_storage_lvl7",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_C","reef_b_base_wood_storage4","reef_b_base_wood_storage_ice4","reef_b_base_wood_storage4","reef_b_base_wood_storage4","reef_b_base_wood_storage4",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,6,0,0,"164000,99000,28100",13,"500000,0,0",,,,,,,,,3500,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,"wood_storage_lvl8",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_M","reef_b_base_wood_storage4","reef_b_base_wood_storage_ice4","reef_b_base_wood_storage4","reef_b_base_wood_storage4","reef_b_base_wood_storage4",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,9,0,0,"400000,307000,112000",15,"1000000,0,0",,,,,,,,,4200,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,"wood_storage_lvl9",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_M","reef_b_base_wood_storage4","reef_b_base_wood_storage_ice4","reef_b_base_wood_storage4","reef_b_base_wood_storage4","reef_b_base_wood_storage4",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,12,0,0,"570000,510000,223000",16,"2000000,0,0",,,,,,,,,5000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,"wood_storage_lvl10",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_M","reef_b_base_wood_storage4","reef_b_base_wood_storage_ice4","reef_b_base_wood_storage4","reef_b_base_wood_storage4","reef_b_base_wood_storage4",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
"Stone Storage",,"Resource",0,1,0,0,"6600,1160,0",6,"0,4000,0",,,,,,,,,1000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,"TID_BUILDING_STONE_STORAGE","TID_STONE_STORAGE_INFO","TID_STONE_STORAGE_SUBTITLE","sc/in-game.sc","stone_storage_lvl1",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed Stone","FrozenDefenceShatter",,,,,,,,"gen_destroyed_3","reef_b_base_stone_storage","reef_b_base_stone_storage_ice","reef_b_base_stone_storage","reef_b_base_stone_storage","reef_b_base_stone_storage","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,,,0,1,45,0,"10300,2060,0",7,"0,8000,0",,,,,,,,,1200,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,"stone_storage_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3","reef_b_base_stone_storage","reef_b_base_stone_storage_ice","reef_b_base_stone_storage","reef_b_base_stone_storage","reef_b_base_stone_storage",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,2,30,0,"17800,3900,0",8,"0,16000,0",,,,,,,,,1400,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,"stone_storage_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3","reef_b_base_stone_storage","reef_b_base_stone_storage_ice","reef_b_base_stone_storage","reef_b_base_stone_storage","reef_b_base_stone_storage",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,3,15,0,"29000,6900,1840",9,"0,32000,0",,,,,,,,,1700,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,"stone_storage_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_C","reef_b_base_stone_storage","reef_b_base_stone_storage_ice","reef_b_base_stone_storage","reef_b_base_stone_storage","reef_b_base_stone_storage",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,5,0,0,"64000,23300,6700",11,"0,64000,0",,,,,,,,,2000,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,"stone_storage_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_C","reef_b_base_stone_storage","reef_b_base_stone_storage_ice","reef_b_base_stone_storage","reef_b_base_stone_storage","reef_b_base_stone_storage",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,6,0,0,"101000,47000,12400",12,"0,125000,0",,,,,,,,,2400,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,"stone_storage_lvl6",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_M","reef_b_base_stone_storage","reef_b_base_stone_storage_ice","reef_b_base_stone_storage","reef_b_base_stone_storage","reef_b_base_stone_storage",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,7,0,0,"147000,89000,25200",13,"0,250000,0",,,,,,,,,2900,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,"stone_storage_lvl6",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_M","reef_b_base_stone_storage","reef_b_base_stone_storage_ice","reef_b_base_stone_storage","reef_b_base_stone_storage","reef_b_base_stone_storage",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,8,0,0,"212000,185000,51000",14,"0,500000,0",,,,,,,,,3500,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,"stone_storage_lvl6",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_M","reef_b_base_stone_storage","reef_b_base_stone_storage_ice","reef_b_base_stone_storage","reef_b_base_stone_storage","reef_b_base_stone_storage",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,10,0,0,"380000,286000,104000",15,"0,1000000,0",,,,,,,,,4200,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,"stone_storage_lvl9",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_M","reef_b_base_stone_storage","reef_b_base_stone_storage_ice","reef_b_base_stone_storage","reef_b_base_stone_storage","reef_b_base_stone_storage",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
,,,0,12,0,0,"810000,670000,420000",17,"0,2000000,0",,,,,,,,,5000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,"stone_storage_lvl10",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_M","reef_b_base_stone_storage","reef_b_base_stone_storage_ice","reef_b_base_stone_storage","reef_b_base_stone_storage","reef_b_base_stone_storage",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
"Metal Storage",,"Resource",0,2,0,0,"18900,4500,1200",9,"0,0,4000",,,,,,,,,1000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,"TID_BUILDING_METAL_STORAGE","TID_METAL_STORAGE_INFO","TID_METAL_STORAGE_SUBTITLE","sc/in-game.sc","metal_storage_lvl1",,,"gen_build_3",,,,,,,,,3,3,,"gen_construction_3","Building Destroyed Metal","FrozenDefenceShatter",,,,,,,,"gen_destroyed_3_C","reef_b_base_3x3","reef_b_base_3x3_ice","reef_b_base_3x3","reef_b_base_3x3","reef_b_base_3x3","Building Pickup","Building Placing",,,,,10,"Building Ready",15,90,-100,,,,,,,,,,,,,,,,,,,,,
,,,0,2,45,0,"21400,5100,1360",9,"0,0,8000",,,,,,,,,1200,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,"metal_storage_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,"gen_destroyed_3_C","reef_b_base_3x3","reef_b_base_3x3_ice","reef_b_base_3x3","reef_b_base_3x3","reef_b_base_3x3",,,,,,,,"Building Ready",,,,,,,,,,,,,,,,,,,,,,,,
